x,y
318.2926485856594,126.5886988373761
279.36329772825326,138.54675664561825
255.62816450435727,206.7104866075077
322.7986738459728,172.2097253140766
332.20605778498077,139.68561848355688
267.8612627915559,203.89496664356366
254.66169680084073,172.52328088941704
327.76534148566117,205.04695753017063
339.60253035317766,137.38608442012597
315.1731792118083,130.91790792422452
336.287497952288,125.73876319243203
276.89962319304294,209.42871978299343
265.83209106096615,171.8523491436207
291.55407289995514,182.47709732796596
295.9508039662264,156.20258042986345
333.0504295631332,185.39770172851132
332.65829146982304,151.32376805523825
258.63401749645516,175.11640314157134
301.0469054830069,196.37667535323152
326.42904217069486,191.45336451748472
267.5472997623527,163.66053560788652
246.22780010949623,143.20662289794723
289.25341600699034,210.09154750188776
298.44994732973726,219.4944003917829
314.6647245810494,168.77118152431262
268.77021487818365,214.78172946271638
301.1677234510489,159.25037047659302
243.98871874346992,207.71486285024994
269.74683702056154,153.0995272491457
257.7951816562984,217.74135326277133
240.79035366772519,141.65795021324098
320.3622171084176,213.86029953432492
325.5964883270615,184.75872092549776
248.84075354869358,195.49920718466205
244.8940037979616,216.0174071184353
235.51783182932917,177.9275796564591
234.57946070621065,191.48899739152418
247.05471913602636,141.03504286746914
303.89780136173397,143.3814999011827
305.6354184550139,220.1906309887589
227.91926034522947,167.0686290206242
262.00011127409914,178.14656976108824
281.9233911339064,216.8093737772681
279.71189705139085,176.03545691429696
309.3003062941057,162.5854346681264
288.73317134297645,210.00940255465002
291.7527181523347,177.73797979790507
249.07592160022546,213.8175368839676
253.2829891359384,208.9601935989291
256.19044595229025,191.32874454329033
284.55706172889745,144.572286382758
244.34624982712808,169.63604397027547
243.74577054968438,212.29568108053556
254.13894666838007,172.3896653786143
271.0927606771743,167.58857620916405
250.06926815389178,148.33285851620914
243.13613749460197,224.43607640735803
259.7658580084127,184.92477532695156
263.90583053765556,156.04596732327775
239.9705407632672,162.64025144809074
299.1519991220984,193.60495307476842
296.20125034802754,153.6356922329841
239.4181465373738,216.5355058531701
235.9727004370083,212.36667730337234
270.3258798923039,206.53594470387267
289.6925668661574,160.56777160375069
232.27192117234335,217.95496589261643
291.6362121983142,225.31802330252856
222.2370786491905,219.74756335690756
289.8767427025081,245.62308818064955
264.63975753877713,215.48020073672797
213.5624329219313,167.5145105395448
238.2730297782543,167.42919757864024
273.7739290449647,221.46462315371423
257.67539768529565,245.92966896245065
287.81467997318686,190.0409285786147
289.4622658105329,182.99604093179863
290.9061411026837,225.7348679751305
253.34015914710005,175.796676302761
264.2631082681012,168.04764720730228
238.3766807416688,239.90889715774344
242.02013911496837,182.7764527993646
268.7221568279846,190.60615905004204
253.4328229904312,196.1781800702371
298.44282342096,245.23766058736433
289.9391104301914,210.98828101446617
219.02017895252715,215.20291308267994
239.9117228605404,232.30749493161602
279.43620208267697,225.20586192795875
237.20102078485183,254.9699969516413
236.55968303881954,176.0608567447272
249.39461304814995,222.48623494983667
289.03520027620624,220.66860914109955
256.2061173203882,193.75005002292826
301.48966604614463,245.37293185888475
264.0468198465724,208.90226790609555
213.09492252900995,215.20201418249383
240.03623235353547,246.74159735118639
283.8757103609294,214.8891506838532
296.12184292345523,212.1056845680014
254.26876911267686,237.08698243571914
252.15675176740572,225.08392640093516
273.64449196559076,182.18205289503635
263.5593303415893,251.3725539237504
245.1681042306025,188.1588905963564
267.40445665928394,209.2837688141279
244.82551492157174,211.420556953569
276.33593303942774,228.3537465338625
281.5941524279149,194.33289059346967
284.3137367873585,189.391828698567
256.98188225769184,203.47386222952667
256.8885612083269,221.73523520429566
246.82199721885357,182.1344170047274
282.29265312079167,266.06162930155983
263.2626056910589,190.851332247541
229.39627473714296,203.90568623346786
237.32936639707376,251.61158700641397
289.89119555921786,193.41942784922156
250.88090779937167,214.07619426398065
299.67694285289997,256.51224597384993
284.7845858745789,222.9514525597045
284.4056754884279,269.50189821450454
235.03320683271266,270.2633655854645
235.2486645526621,280.83836646451226
251.15156885941775,262.47724824109696
292.2230633751189,231.77848483117128
269.233606279469,250.24629877586105
250.3079236668988,212.6512411071191
240.3966487573453,215.94596528812272
262.9928250511897,231.4792100867046
237.98476003785186,270.38252041522276
274.2665310282972,218.84202378434756
263.7204417815793,208.61633822626806
237.9466345311366,218.29651283520718
272.3853752619495,256.2467785599938
231.85397849660222,256.1667881052092
268.0125139982978,257.14237012161095
238.02955560631875,236.3089918302463
287.0990818744757,258.3179752620664
289.29402352881,263.6136411271381
324.1653437280345,288.8999662422655
279.77323946096925,276.343982982106
292.67787303342755,231.43448114832174
323.5760279121323,235.24243498602561
298.51075648186816,289.17948133387927
280.69093679004106,214.2373197674288
259.2941778395147,293.034449045612
316.17571461243836,220.62650759317805
281.55341754427525,217.71944777681136
265.2506530244214,297.98499943467255
247.73745622728558,259.5647250928492
254.20866077246149,243.7450137512322
279.22977112359456,287.15708125602504
288.97325679914087,294.6683589293396
321.9630769101176,301.282555626221
321.46162248567936,289.817880694364
262.37239556679043,263.67406332142474
262.14127562142227,232.5850891234722
260.1585433861488,227.44605898934276
314.5619320024585,290.11691101029777
292.22108213299936,239.79214876898203
275.1287171953517,289.7280631441016
329.36553706786964,277.62390774082684
264.48388675371115,288.7429895659983
260.5710426234083,276.77722937399216
320.8855479739424,244.67057431028323
305.6199559994715,239.17498525730767
332.74148366295833,286.71903977551193
261.69814499883245,253.58225714641134
302.10647338623363,262.8239202355272
332.8475145263487,215.64820331363126
316.41208087245974,251.14046257564505
312.6290483642006,298.510643968681
257.4791484604837,290.2724181838913
308.0108176101208,262.6561628605374
275.6123295697719,271.95794470508747
291.61788827666,268.29241625272573
276.30555075915595,291.86381034666465
263.1438683072993,307.1605511179413
310.3841499796521,309.0523746089821
263.34037546508785,223.49753949558215
291.87030474328884,239.10918574775718
299.3184247542029,233.9590414060423
